Player,Pos,G,A,PIM,PPG,SHG,GWG,PP,SH,SOG,FOW,FOL,BLK,HIT,-9999
Egor Sokolov,F,1,1,0,0,0,1,0,0,5,0,0,2,5,sokoleg01
Spencer Stastney,D,0,2,2,0,0,0,0,1,9,0,0,9,2,stastsp01
Henry Thrun,D,0,2,0,0,0,0,0,0,7,0,0,9,4,thrunhe01
Urho Vaakanainen,D,0,2,0,0,0,0,0,0,27,0,0,28,18,vaakaur01
Andrei Vasilevskiy,G,0,2,0,0,0,0,1,0,0,0,0,0,1,vasilan02
Austin Wagner,LW,1,1,0,0,0,1,0,0,13,0,0,1,19,wagneau01
Samuel Walker,C,1,1,0,0,0,0,0,0,8,0,0,1,2,walkesa01
Shane Wright,C,1,1,2,0,0,0,0,0,4,10,21,6,1,wrighsh01
Egor Afanasyev,LW,1,0,2,0,0,0,0,0,21,0,0,13,23,afanaeg01
Jake Allen,G,0,1,2,0,0,0,0,0,0,0,0,0,0,allenja01
Frederik Andersen,G,0,1,0,0,0,0,0,0,0,0,0,0,0,anderfr01
Craig Anderson,G,0,1,2,0,0,0,0,1,0,0,0,0,0,andercr01
Andy Andreoff,LW,0,1,0,0,0,0,0,0,1,3,4,1,7,andrean01
Tyler Angle,C,1,0,0,0,0,0,0,0,5,8,10,0,2,anglety01
Jacob Bernard-Docker,D,0,1,11,0,0,0,0,0,22,0,0,27,23,bernaja01
William Bitten,C,0,1,0,0,0,0,0,0,0,0,0,0,10,bittewi01
Tobias Björnfot,D,0,1,6,0,0,0,0,0,10,0,0,11,12,bjornto01
Matěj Blümel,RW,1,0,0,0,0,0,0,0,7,0,0,2,7,blumema01
Jack Campbell,G,0,1,2,0,0,0,0,0,0,0,0,0,1,campbja01
Connor Carrick,D,0,1,0,0,0,0,0,0,2,0,0,0,4,carrico01
Kyle Clifford,LW,0,1,2,0,0,0,0,0,2,0,0,0,6,cliffky01
Eric Comrie,G,0,1,2,0,0,0,0,0,0,0,0,0,0,comrier01
Lucas Condotta,F,1,0,0,0,0,0,0,0,5,4,3,0,3,condolu01
Pheonix Copley,G,0,1,19,0,0,0,1,0,0,0,0,0,1,copleph01
Joseph Cramarossa,C,1,0,4,0,0,0,0,0,1,0,1,1,8,cramajo01
Kyle Criscuolo,C,1,0,0,0,0,1,0,0,2,1,0,1,2,criscky01
Laurent Dauphin,C,1,0,10,0,0,0,0,0,25,84,73,10,17,dauphla01
Collin Delia,G,0,1,0,0,0,0,1,0,0,0,0,0,0,deliaco01
Thatcher Demko,G,0,1,4,0,0,0,1,0,0,0,0,0,0,demkoth01
Travis Dermott,D,1,0,2,0,0,0,0,0,7,0,0,10,10,dermotr01
Brian Elliott,G,0,1,0,0,0,0,0,1,0,0,0,0,0,elliobr01
Sean Farrell,C,1,0,0,0,0,0,0,0,8,0,0,2,0,farrese01
Trey Fix-Wolansky,RW,1,0,0,0,0,0,0,0,19,0,0,8,11,fixwotr01
Cale Fleury,D,0,1,2,0,0,0,0,0,10,0,0,13,28,fleurca01
Haydn Fleury,D,0,1,14,0,0,0,0,0,33,0,0,30,30,fleurha01
Marc-André Fleury,G,0,1,2,0,0,0,1,0,0,0,0,0,0,fleurma01
Nolan Foote,LW,1,0,0,0,0,0,0,0,4,0,2,3,5,footeno01
Pavel Francouz,G,0,1,0,0,0,0,0,0,0,0,0,0,0,francpa01
Brendan Gaunce,C,0,1,2,0,0,0,0,0,9,33,23,2,4,gauncbr01
Alexandar Georgiev,G,0,1,0,0,0,0,0,0,0,0,0,0,0,georgal01
Damien Giroux,C,0,1,2,0,0,0,0,0,0,2,3,1,2,girouda01
Kevin Gravel,D,0,1,4,0,0,0,0,0,20,0,0,36,23,graveke01
Philipp Grubauer,G,0,1,0,0,0,0,0,0,0,0,0,0,0,grubaph01
Dave Gust,RW,1,0,2,0,0,0,0,0,7,0,0,1,3,gustda01
Filip Gustavsson,G,0,1,0,0,0,0,1,0,0,0,0,0,0,gustafi01
Libor Hájek,D,1,0,4,0,0,0,0,0,13,0,0,20,17,hajekli01
Jaroslav Halák,G,0,1,0,0,0,0,0,0,0,0,0,0,0,halakja01
Ville Heinola,D,0,1,2,0,0,0,0,0,5,0,0,7,7,heinovi01
Drew Helleson,D,1,0,2,0,0,0,0,0,4,0,0,3,2,helledr01
Adin Hill,G,0,1,2,0,0,0,0,0,0,0,0,0,0,hillad01
Michael Hutchinson,G,0,1,0,0,0,0,1,0,0,0,0,0,0,hutchmi01
Vincent Iorio,D,0,1,0,0,0,0,0,0,3,0,0,3,2,ioriovi01
Miloš Kelemen,F,1,0,23,0,0,0,0,0,12,1,2,6,26,kelemmi01
Matthew Knies,LW,0,1,2,0,0,0,0,0,4,0,0,2,2,kniesma01
Spencer Knight,G,0,1,0,0,0,0,1,0,0,0,0,0,0,knighsp01
Nikolai Knyzhov,D,1,0,8,0,0,0,0,0,10,0,0,16,11,knyzhni01
Cole Koepke,LW,1,0,2,0,0,0,0,0,12,0,0,5,32,koepkco01
Joona Koppanen,LW,0,1,4,0,0,0,0,0,2,25,19,2,8,koppajo01
John Leonard,LW,1,0,2,0,0,1,0,0,4,0,0,4,4,leonajo01
Charlie Lindgren,G,0,1,0,0,0,0,0,0,0,0,0,0,0,lindgch01
Jake Livingstone,D,0,1,2,0,0,0,0,0,3,0,0,11,6,livinja02
William Lockwood,RW,0,1,0,0,0,0,0,0,12,0,0,13,37,lockwwi01
Jake Lucchini,F,1,0,0,1,0,1,0,0,14,0,2,1,16,lucchja01
Joona Luoto,F,1,0,0,0,0,0,0,0,7,1,0,3,11,luotojo01
Ukko-Pekka Luukkonen,G,0,1,2,0,0,0,0,0,0,0,0,0,0,luukkuk01
Olle Lycksell,RW,0,1,8,0,0,0,0,0,5,0,0,7,1,lycksol01
Aidan McDonough,LW,1,0,2,0,0,0,0,0,4,1,0,2,7,mcdonai01
Dylan McIlrath,D,0,1,7,0,0,0,0,0,1,0,0,7,14,mcilrdy01
Bobby McMann,F,0,1,2,0,0,0,0,0,18,1,1,0,17,mcmanbo02
Cole McWard,D,1,0,0,0,0,0,0,0,6,0,0,6,5,mcwarco01
Elvis Merzļikins,G,0,1,4,0,0,0,1,0,0,0,0,0,0,merzlel01
Carson Meyer,RW,0,1,6,0,0,0,0,0,17,0,0,6,26,meyerca01
Jake Muzzin,D,0,1,2,0,0,0,0,0,8,0,0,10,11,muzzija01
Nikita Nesterenko,C,1,0,0,0,0,0,0,0,23,0,3,1,6,nesteni02
Jake Oettinger,G,0,1,2,0,0,0,0,0,0,0,0,0,0,oettija01
Nikita Okhotyuk,D,1,0,2,0,0,1,0,0,6,0,0,9,31,okhotni01
Luke Philp,F,0,1,2,0,0,0,0,0,0,1,3,0,4,philplu01
Tucker Poolman,D,0,1,0,0,0,0,0,0,3,0,0,2,2,poolmtu01
Samuel Poulin,RW,0,1,2,0,0,0,1,0,2,8,9,1,3,poulisa01
Mikael Pyyhtia,LW,0,1,2,0,0,0,1,0,2,0,0,2,0,pyyhtmi01
Kristian Reichel,F,0,1,0,0,0,0,0,0,1,0,0,0,2,reichkr01
Mike Reilly,D,0,1,2,0,0,0,0,0,12,0,0,10,21,reillmi01
Justin Richards,F,0,1,0,0,0,0,0,0,0,5,8,0,4,richaju01
Kevin Rooney,C,0,1,7,0,0,0,0,0,14,44,61,10,26,rooneke01
Marco Rossi,C,0,1,8,0,0,0,0,0,13,69,77,9,6,rossima01
Jonas Røndbjerg,RW,0,1,4,0,0,0,0,0,15,1,2,7,2,rondbjo01
Steven Santini,D,0,1,2,0,0,0,0,0,5,0,0,10,6,santist01
Juuse Saros,G,0,1,0,0,0,0,0,0,0,0,0,0,0,sarosju01
Corey Schueneman,D,0,1,0,0,0,0,0,0,8,0,0,12,4,schueco01
Brett Seney,LW,1,0,2,0,0,0,0,0,9,5,8,4,11,seneybr01
Igor Shesterkin,G,0,1,2,0,0,0,0,0,0,0,0,0,0,shestig01
Ilya Sorokin,G,0,1,0,0,0,0,0,0,0,0,0,0,0,sorokil01
Jordan Spence,D,0,1,0,0,0,0,0,0,6,0,0,3,3,spencjo01
Oskar Steen,C,1,0,0,0,0,0,0,0,5,0,1,0,3,steenos01
Stanislav Svozil,D,0,1,2,0,0,0,1,0,3,0,0,1,1,svozist01
Billy Sweezey,D,0,1,9,0,0,0,0,0,3,0,0,20,39,sweezbi01
Mads Søgaard,G,0,1,0,0,0,0,0,0,0,0,0,0,0,sogaama01
Daniil Tarasov,G,0,1,0,0,0,0,1,0,0,0,0,0,0,tarasda02
Joel Teasdale,F,0,1,0,0,0,0,0,0,1,0,1,1,2,teasdjo01
Dominic Toninato,C,0,1,2,0,0,0,0,0,7,9,9,2,6,tonindo01
Linus Ullmark,G,1,0,2,0,0,0,0,0,1,0,0,0,0,ullmali01
Alex Vlasic,D,0,1,0,0,0,0,0,0,4,0,0,9,5,vlasial01
Parker Wotherspoon,D,0,1,4,0,0,0,0,0,10,0,0,7,8,wothepa01
Radim Zohorna,F,1,0,0,0,0,0,0,0,9,21,20,2,7,zohorra01
Radim Zohorna,F,0,0,0,0,0,0,0,0,3,21,18,1,5,zohorra01
Radim Zohorna,F,1,0,0,0,0,0,0,0,6,0,2,1,2,zohorra01
Jett Alexander,G,0,0,0,0,0,0,0,0,0,0,0,0,0,alexaje01
Frédéric Allard,D,0,0,0,0,0,0,0,0,6,0,0,2,0,allarfr01
Lias Andersson,C,0,0,0,0,0,0,0,0,1,0,0,0,2,anderli01
Justus Annunen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,annunju01
Yaroslav Askarov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,askarya01
Ronald Attard,D,0,0,0,0,0,0,0,0,5,0,0,2,3,attarro01
Cole Bardreau,F,0,0,2,0,0,0,0,0,0,0,0,0,2,bardrco01
Alex Barré-Boulet,F,0,0,0,0,0,0,0,0,1,0,1,0,0,barreal01
Owen Beck,C,0,0,0,0,0,0,0,0,0,1,2,1,0,beckow01
Adam Beckman,LW,0,0,0,0,0,0,0,0,12,0,1,2,3,beckmad01
Tyler Benson,LW,0,0,0,0,0,0,0,0,0,0,0,0,2,bensoty01
Matthew Berlin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,berlima01
Mackenzie Blackwood,G,0,0,2,0,0,0,0,0,0,0,0,0,0,blackma01
Anton Blidh,LW,0,0,4,0,0,0,0,0,9,1,3,2,18,blidhan01
Sergei Bobrovsky,G,0,0,2,0,0,0,0,0,0,0,0,0,0,bobrose01
Henrik Borgström,C,0,0,0,0,0,0,0,0,0,0,0,0,0,borgshe01
Mark Borowiecki,D,0,0,12,0,0,0,0,0,1,0,0,1,5,borowma01
Shane Bowers,C,0,0,0,0,0,0,0,0,1,0,2,0,0,bowersh01
Laurent Brossoit,G,0,0,0,0,0,0,0,0,0,0,0,0,0,brossla01
Connor Brown,RW,0,0,0,0,0,0,0,0,2,2,3,1,6,brownco02
Callahan Burke,C,0,0,0,0,0,0,0,0,2,2,4,2,1,burkeca01
Drake Caggiula,LW,0,0,0,0,0,0,0,0,2,0,1,1,6,caggidr01
Lucas Carlsson,D,0,0,2,0,0,0,0,0,2,0,0,1,3,carlslu01
Jackson Cates,C,0,0,0,0,0,0,0,0,4,9,10,1,3,catesja01
Rourke Chartier,C,0,0,0,0,0,0,0,0,8,19,14,3,10,chartro01
Dennis Cholowski,D,0,0,0,0,0,0,0,0,0,0,0,1,0,cholode01
Matthew Coronato,RW,0,0,2,0,0,0,0,0,4,0,0,0,1,coronma01
William Cuylle,LW,0,0,10,0,0,0,0,0,1,0,2,0,8,cuyllwi01
Joey Daccord,G,0,0,0,0,0,0,0,0,0,0,0,0,0,daccojo01
Jeremy Davies,D,0,0,2,0,0,0,0,0,1,0,0,1,0,davieje01
Jean-Sébastien Dea,C,0,0,0,0,0,0,0,0,1,1,2,1,3,deaje01
Aaron Dell,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dellaa01
Jason Demers,D,0,0,0,0,0,0,0,0,1,0,0,3,3,demerja01
Semyon Der-Arguchintsev,C,0,0,0,0,0,0,0,0,0,0,0,0,0,derarse01
Nick DeSimone,D,0,0,2,0,0,0,0,0,4,0,0,4,2,desimni01
Casey DeSmith,G,0,0,2,0,0,0,0,0,0,0,0,0,0,desmica01
Elliot Desnoyers,F,0,0,0,0,0,0,0,0,3,8,14,4,9,desnoel02
Lukáš Dostál,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dostalu01
Jamie Drysdale,D,0,0,2,0,0,0,0,0,8,0,0,6,7,drysdja01
William Dufour,RW,0,0,0,0,0,0,0,0,0,0,1,0,1,dufouwi01
Joshua Dunne,C,0,0,6,0,0,0,0,0,4,26,25,4,19,dunnejo01
Arnaud Durandeau,LW,0,0,2,0,0,0,0,0,9,0,1,2,3,duranar01
Olle Eriksson Ek,G,0,0,0,0,0,0,0,0,0,0,0,0,0,eriksol01
Samuel Ersson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,erssosa01
Brock Faber,D,0,0,0,0,0,0,0,0,1,0,0,9,0,faberbr01
Taylor Fedun,D,0,0,0,0,0,0,0,0,5,0,0,4,3,fedunta01
Dylan Ferguson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,fergudy01
Steven Fogarty,C,0,0,0,0,0,0,0,0,0,2,2,0,3,fogarst01
Anton Forsberg,G,0,0,2,0,0,0,0,0,0,0,0,0,0,forsban01
Gabriel Fortier,LW,0,0,0,0,0,0,0,0,0,0,0,0,1,fortiga01
Jean-Luc Foudy,C,0,0,6,0,0,0,0,0,12,0,3,2,2,foudyje01
Alex Galchenyuk,C,0,0,4,0,0,0,0,0,8,4,3,3,10,galchal01
Glenn Gawdin,C,0,0,0,0,0,0,0,0,3,8,14,3,4,gawdigl01
Jon Gillies,G,0,0,0,0,0,0,0,0,0,0,0,0,0,gillijo01
Adam Ginning,D,0,0,2,0,0,0,0,0,0,0,0,2,2,ginniad01
Jet Greaves,G,0,0,0,0,0,0,0,0,0,0,0,0,0,greavje01
Thomas Greiss,G,0,0,0,0,0,0,0,0,0,0,0,0,0,greisth01
Benoit-Olivier Groulx,C,0,0,0,0,0,0,0,0,2,9,11,0,0,groulbe01
Jonathan Gruden,C,0,0,0,0,0,0,0,0,0,5,9,1,4,grudejo02
Max Guenette,D,0,0,0,0,0,0,0,0,2,0,0,1,1,guenema01
Filip Hallander,C,0,0,0,0,0,0,0,0,0,0,0,3,1,hallafi01
James Hamblin,F,0,0,2,0,0,0,0,0,12,27,15,1,2,hamblja01
Mike Hardman,RW,0,0,0,0,0,0,0,0,7,6,4,6,25,hardmmi01
Carter Hart,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hartca01
Dillon Heatherington,D,0,0,0,0,0,0,0,0,1,0,0,2,2,heathdi01
Magnus Hellberg,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hellbma01
Magnus Hellberg,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hellbma01
Magnus Hellberg,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hellbma01
Connor Hellebuyck,G,0,0,0,0,0,0,0,0,0,0,0,0,0,helleco01
Darren Helm,C,0,0,4,0,0,0,0,0,10,31,43,3,16,helmda01
Matthew Highmore,LW,0,0,0,0,0,0,0,0,2,0,0,0,4,highmma01
Taro Hirose,LW,0,0,2,0,0,0,0,0,2,1,0,2,1,hirosta01
Hayden Hodgson,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,hodgsha01
Joel Hofer,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hoferjo01
Charles Hudon,LW,0,0,2,0,0,0,0,0,18,5,4,2,13,hudonch01
Ville Husso,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hussovi01
Bokondji Imama,LW,0,0,5,0,0,0,0,0,0,0,0,2,13,imamabo01
Connor Ingram,G,0,0,2,0,0,0,0,0,0,0,0,0,0,ingraco01
Jan Jeník,RW,0,0,4,0,0,0,0,0,0,1,4,2,4,jenikja01
David Jiříček,D,0,0,2,0,0,0,0,0,5,0,0,7,9,jiricda01
Lucas Johansen,D,0,0,0,0,0,0,0,0,3,0,0,3,0,johanlu01
Jonas Johansson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,johanjo03
Martin Jones,G,0,0,0,0,0,0,0,0,0,0,0,0,0,jonesma02
Noah Juulsen,D,0,0,6,0,0,0,0,0,5,0,0,16,43,juulsno01
Kaapo Kähkönen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kahkoka01
Erik Källgren,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kallger01
Fredrik Karlström,C,0,0,0,0,0,0,0,0,6,0,0,1,1,karlsfr01
Ondřej Kaše,RW,0,0,0,0,0,0,0,0,0,0,1,0,1,kaseon01
Marco Kasper,C,0,0,0,0,0,0,0,0,1,1,7,0,3,kaspema01
Matthew Kessel,D,0,0,0,0,0,0,0,0,3,0,0,1,0,kessema01
Anton Khudobin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,khudoan01
Keith Kinkaid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kinkake01
Keith Kinkaid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kinkake01
Keith Kinkaid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kinkake01
Justin Kirkland,LW,0,0,0,0,0,0,0,0,5,2,1,3,8,kirklju01
Samuel Kňažko,D,0,0,0,0,0,0,0,0,0,0,0,1,0,knazksa01
Pyotr Kochetkov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kochepy01
Vladislav Kolyachonok,D,0,0,0,0,0,0,0,0,2,0,0,2,2,kolyavl01
Joonas Korpisalo,G,0,0,0,0,0,0,0,0,0,0,0,0,0,korpijo01
Joonas Korpisalo,G,0,0,0,0,0,0,0,0,0,0,0,0,0,korpijo01
Joonas Korpisalo,G,0,0,0,0,0,0,0,0,0,0,0,0,0,korpijo01
Filip Král,D,0,0,2,0,0,0,0,0,1,0,0,1,2,kralfi01
Darcy Kuemper,G,0,0,4,0,0,0,0,0,1,0,0,0,0,kuempda01
Jackson LaCombe,D,0,0,0,0,0,0,0,0,1,0,0,9,1,lacomja01
Maxime Lajoie,D,0,0,0,0,0,0,0,0,2,0,0,0,2,lajoima01
Kevin Lankinen,G,0,0,2,0,0,0,0,0,0,0,0,0,0,lankike01
Jacob Larsson,D,0,0,6,0,0,0,0,0,4,0,0,6,7,larssja01
Jake Leschyshyn,C,0,0,8,0,0,0,0,0,31,118,115,11,55,leschja01
Jake Leschyshyn,C,0,0,8,0,0,0,0,0,23,74,69,8,38,leschja01
Jake Leschyshyn,C,0,0,0,0,0,0,0,0,8,44,46,3,17,leschja01
Vinni Lettieri,C,0,0,0,0,0,0,0,0,1,0,1,0,3,lettivi01
Devon Levi,G,0,0,0,0,0,0,0,0,0,0,0,0,0,levide01
Anton Levtchi,F,0,0,0,0,0,0,0,0,1,0,1,0,0,levtcan01
Alex Lyon,G,0,0,0,0,0,0,0,0,0,0,0,0,0,lyonal01
Eetu Mäkiniemi,G,0,0,0,0,0,0,0,0,0,0,0,0,0,makinee01
Brad Malone,C,0,0,6,0,0,0,0,0,7,26,19,4,26,malonbr01
Mikhail Maltsev,LW,0,0,0,0,0,0,0,0,4,14,13,2,4,maltsmi01
Kevin Mandolese,G,0,0,0,0,0,0,0,0,0,0,0,0,0,mandoke01
Spencer Martin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,martisp01
Dysin Mayo,D,0,0,8,0,0,0,0,0,7,0,0,20,30,mayody01
Hugh McGing,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,mcginhu01
Roland McKeown,D,0,0,8,0,0,0,0,0,3,0,0,6,4,mckeoro01
Marc McLaughlin,F,0,0,2,0,0,0,0,0,3,6,5,0,2,mclauma01
Connor McMichael,C,0,0,5,0,0,0,0,0,2,2,1,3,2,mcmicco01
Leevi Merilainen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,merille01
Dakota Mermis,D,0,0,0,0,0,0,0,0,1,0,0,3,2,mermida01
Sam Montembeault,G,0,0,0,0,0,0,0,0,0,0,0,0,0,montesa01
Jacob Moverare,D,0,0,0,0,0,0,0,0,6,0,0,4,3,moverja01
Matt Murray,G,0,0,0,0,0,0,0,0,0,0,0,0,0,murrama02
Matt Murray,G,0,0,0,0,0,0,0,0,0,0,0,0,0,murrama03
Alex Nedeljkovic,G,0,0,2,0,0,0,0,0,0,0,0,0,0,nedelal01
Markus Niemeläinen,D,0,0,4,0,0,0,0,0,16,0,0,16,61,niemema01
Oskar Olausson,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,olausos01
Gustav Olofsson,D,0,0,0,0,0,0,0,0,6,0,0,4,2,olofsgu01
Jiří Patera,G,0,0,0,0,0,0,0,0,0,0,0,0,0,paterji01
Calvin Petersen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,peterca01
Matthew Phillips,F,0,0,2,0,0,0,0,0,1,0,0,0,0,phillma01
Cayden Primeau,G,0,0,0,0,0,0,0,0,0,0,0,0,0,primeca01
Ivan Prosvetov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,prosviv01
Jonathan Quick,G,0,0,4,0,0,0,0,0,1,0,0,0,0,quickjo01
Jonathan Quick,G,0,0,2,0,0,0,0,0,1,0,0,0,0,quickjo01
Jonathan Quick,G,0,0,2,0,0,0,0,0,0,0,0,0,0,quickjo01
Antti Raanta,G,0,0,0,0,0,0,0,0,0,0,0,0,0,raantan01
Sampo Ranta,LW,0,0,4,0,0,0,0,0,5,0,1,3,10,rantasa01
Adam Raška,RW,0,0,0,0,0,0,0,0,1,0,1,2,13,raskaad01
Alec Regula,D,0,0,4,0,0,0,0,0,2,0,0,8,4,regulal01
James Reimer,G,0,0,2,0,0,0,0,0,0,0,0,0,0,reimeja01
Sheldon Rempal,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,rempash01
Dan Renouf,D,0,0,0,0,0,0,0,0,5,0,0,2,1,renouda01
David Rittich,G,0,0,2,0,0,0,0,0,0,0,0,0,0,rittida01
Tristen Robins,RW,0,0,0,0,0,0,0,0,2,13,17,3,2,robintr01
Dmitri Samorukov,D,0,0,2,0,0,0,0,0,1,0,0,2,0,samordm01
Felix Sandström,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sandsfe01
Akira Schmid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,schmiak01
Riley Sheahan,C,0,0,4,0,0,0,0,0,0,7,3,1,0,sheahri01
Arturs Silovs,G,0,0,0,0,0,0,0,0,0,0,0,0,0,silovar01
Nathan Smith,C,0,0,4,0,0,0,0,0,2,9,11,3,6,smithna03
Arvid Söderblom,G,0,0,0,0,0,0,0,0,0,0,0,0,0,soderar01
Nikita Soshnikov,RW,0,0,0,0,0,0,0,0,4,0,1,0,8,soshnni01
Alex Stalock,G,0,0,16,0,0,0,0,0,1,0,0,0,0,staloal01
Jaxson Stauber,G,0,0,0,0,0,0,0,0,0,0,0,0,0,staubja01
Alex Steeves,F,0,0,0,0,0,0,0,0,3,0,0,0,3,steeval02
Anthony Stolarz,G,0,0,0,0,0,0,0,0,0,0,0,0,0,stolaan01
Anton Strålman,D,0,0,2,0,0,0,0,0,3,0,0,10,12,stralan01
Austin Strand,D,0,0,2,0,0,0,0,0,5,0,0,4,5,stranau01
Marián Studenič,RW,0,0,0,0,0,0,0,0,4,0,0,0,3,studema01
C.J. Suess,LW,0,0,2,0,0,0,0,0,0,0,1,0,1,frankcl01
Nick Swaney,RW,0,0,0,0,0,0,0,0,0,0,0,0,3,swaneni01
Jeremy Swayman,G,0,0,2,0,0,0,0,0,0,0,0,0,0,swaymje01
Cam Talbot,G,0,0,0,0,0,0,0,0,0,0,0,0,0,talboca01
Logan Thompson,G,0,0,2,0,0,0,0,0,0,0,0,0,0,thomplo01
Tyce Thompson,RW,0,0,0,0,0,0,0,0,1,0,0,2,0,thompty01
Lassi Thomson,D,0,0,4,0,0,0,0,0,1,0,0,0,2,thomsla01
Dustin Tokarski,G,0,0,0,0,0,0,0,0,0,0,0,0,0,tokardu01
Riley Tufte,LW,0,0,0,0,0,0,0,0,1,0,0,0,6,tufteri01
Alex Turcotte,C,0,0,5,0,0,0,0,0,2,6,8,0,1,turcoal02
Semyon Varlamov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,varlasi01
Karel Vejmelka,G,0,0,2,0,0,0,0,0,0,0,0,0,0,vejmeka01
Jeffrey Viel,F,0,0,2,0,0,0,0,0,4,0,0,2,6,vielje01
Daniel Vladař,G,0,0,2,0,0,0,0,0,0,0,0,0,0,vladada01
Chris Wagner,C,0,0,0,0,0,0,0,0,0,1,3,1,6,wagnech01
Scott Wedgewood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wedgesc01
Dylan Wells,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wellsdy01
Maxwell Willman,C,0,0,4,0,0,0,0,0,9,0,3,6,16,willmma01
Dustin Wolf,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wolfdu01
Joseph Woll,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wolljo01
