Player,Pos,G,A,PIM,PPG,SHG,GWG,PP,SH,SOG,FOW,FOL,BLK,HIT,-9999
Kiefer Sherwood,RW,1,1,0,0,0,1,0,0,9,1,0,4,12,sherwki01
Radim Šimek,D,1,1,8,0,0,0,0,0,25,0,0,39,96,simekra01
Austin Strand,D,0,2,0,0,0,0,0,0,9,0,0,5,7,stranau01
Vladimir Tkachev,F,0,2,2,0,0,0,2,0,1,1,1,0,1,tkachvl02
Alexey Toropchenko,RW,2,0,15,0,0,0,0,0,43,1,2,21,69,toropal01
Juuso Välimäki,D,0,2,10,0,0,0,0,0,11,0,0,9,8,valimju01
Alex Vlasic,D,1,1,2,0,0,0,0,0,12,0,0,16,15,vlasial01
Sean Walker,D,0,2,4,0,0,0,1,0,18,0,0,9,9,walkese01
Christian Wolanin,D,1,1,2,0,0,0,0,0,5,0,0,13,5,wolanch01
Christian Wolanin,D,0,0,0,0,0,0,0,0,0,0,0,2,0,wolanch01
Christian Wolanin,D,1,1,2,0,0,0,0,0,5,0,0,11,5,wolanch01
Marc-André Fleury,G,0,2,2,0,0,0,0,0,0,0,0,0,0,fleurma01
Marc-André Fleury,G,0,1,2,0,0,0,0,0,0,0,0,0,0,fleurma01
Marc-André Fleury,G,0,1,0,0,0,0,0,0,0,0,0,0,0,fleurma01
Nicholas Abruzzese,C,1,0,2,0,0,1,0,0,8,2,5,3,7,abruzni01
Jack Ahcan,D,1,0,0,1,0,0,0,0,5,0,0,5,8,ahcanja01
Craig Anderson,G,0,1,0,0,0,0,0,1,0,0,0,0,0,andercr01
Andy Andreoff,LW,1,0,0,0,0,0,0,0,6,9,8,1,11,andrean01
Justus Annunen,G,0,1,0,0,0,0,1,0,0,0,0,0,0,annunju01
Josh Archibald,RW,0,1,7,0,0,0,0,0,4,2,2,2,27,archijo01
Adam Beckman,LW,0,1,2,0,0,0,0,0,4,0,0,1,1,beckmad01
Jacob Bernard-Docker,D,0,1,4,0,0,0,0,0,6,0,0,3,4,bernaja01
Jean-François Bérubé,G,0,1,0,0,0,0,1,0,0,0,0,0,0,berubje02
Clark Bishop,C,0,1,6,0,0,0,0,0,8,3,3,3,12,bishocl01
Kasper Björkqvist,RW,1,0,2,0,0,0,0,0,8,0,0,2,9,bjorkka01
Jack Campbell,G,0,1,0,0,0,0,1,0,0,0,0,0,0,campbja01
Jackson Cates,C,1,0,0,0,0,0,0,0,8,20,13,3,4,catesja01
Jake Christiansen,D,1,0,0,0,0,0,0,0,4,0,0,6,9,chrisja01
Blake Comeau,RW,1,0,4,0,0,0,0,0,2,1,0,3,13,comeabl01
Eric Comrie,G,0,1,0,0,0,0,1,0,0,0,0,0,0,comrier01
Brett Connolly,RW,0,1,15,0,0,0,0,0,6,0,0,3,7,connobr01
Joseph Cramarossa,C,0,1,2,0,0,0,0,0,1,0,0,0,1,cramajo01
Gabriel Fortier,LW,1,0,4,0,0,0,0,0,14,1,0,5,24,fortiga01
Jesper Frödén,F,1,0,2,0,0,0,0,0,10,0,0,5,8,frodeje01
John Gibson,G,0,1,12,0,0,0,0,0,0,0,0,0,0,gibsojo02
Jon Gillies,G,0,1,0,0,0,0,0,0,0,0,0,0,0,gillijo01
Jon Gillies,G,0,0,0,0,0,0,0,0,0,0,0,0,0,gillijo01
Jon Gillies,G,0,1,0,0,0,0,0,0,0,0,0,0,0,gillijo01
Cody Glass,C,0,1,0,0,0,0,0,0,9,20,37,4,13,glassco01
Thomas Greiss,G,0,1,2,0,0,0,0,0,0,0,0,0,0,greisth01
Philipp Grubauer,G,0,1,0,0,0,0,0,0,0,0,0,0,1,grubaph01
Libor Hájek,D,0,1,8,0,0,0,0,0,12,0,0,26,7,hajekli01
Jayden Halbgewachs,F,0,1,4,0,0,0,0,0,7,0,0,0,3,halbgja01
Ben Harpur,D,0,1,27,0,0,0,0,0,13,0,0,21,36,harpube01
Scott Harrington,D,0,1,6,0,0,0,0,0,5,0,0,9,8,harrisc01
Jordan Harris,D,1,0,8,0,0,0,0,0,9,0,0,11,10,harrijo01
Carter Hart,G,0,1,0,0,0,0,0,0,0,0,0,0,0,hartca01
Rafaël Harvey-Pinard,LW,1,0,0,0,0,0,0,0,6,0,1,3,12,harvera01
Aleksi Heponiemi,C,0,1,2,0,0,0,1,0,7,2,4,1,0,heponal01
Joel Hofer,G,0,1,0,0,0,0,0,0,0,0,0,0,0,hoferjo01
Grant Hutton,D,1,0,4,0,0,0,0,0,22,0,0,12,15,huttogr01
Bokondji Imama,LW,1,0,5,0,0,0,0,0,3,0,0,0,10,imamabo01
Dmitrij Jaškin,RW,0,1,4,0,0,0,0,0,23,5,5,9,47,jaskidm01
Lucas Johansen,D,0,1,0,0,0,0,0,0,0,0,0,0,0,johanlu01
Kaapo Kähkönen,G,0,1,2,0,0,0,0,0,0,0,0,0,0,kahkoka01
Kaapo Kähkönen,G,0,1,2,0,0,0,0,0,0,0,0,0,0,kahkoka01
Kaapo Kähkönen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kahkoka01
Fredrik Karlström,C,0,1,0,0,0,0,0,0,1,0,0,0,0,karlsfr01
Kevin Lankinen,G,0,1,0,0,0,0,0,0,0,0,0,0,0,lankike01
Hendrix Lapierre,C,1,0,2,0,0,0,0,0,7,6,17,2,1,lapiehe01
Jacob Larsson,D,0,1,2,0,0,0,0,0,5,0,0,5,1,larssja01
Robin Lehner,G,0,1,10,0,0,0,0,0,1,0,0,0,0,lehnero01
Petteri Lindbohm,D,0,1,5,0,0,0,0,0,9,0,0,8,25,lindbpe02
Connor Mackey,D,0,1,2,0,0,0,0,0,4,0,0,1,4,mackeco01
Beck Malenstyn,LW,1,0,9,0,0,0,0,0,10,1,6,7,34,malenbe01
Cooper Marody,C,0,1,0,0,0,0,0,0,1,0,0,0,0,marodco01
Ben Meyers,F,1,0,0,0,0,0,0,0,8,11,13,1,1,meyerbe01
Daniil Miromanov,D,0,1,2,0,0,0,0,0,15,0,0,6,5,miromda01
Ian Mitchell,D,0,1,0,0,0,0,1,0,2,0,0,9,2,mitchia01
John Moore,D,0,1,4,0,0,0,0,1,7,0,0,11,9,moorejo01
Markus Niemeläinen,D,0,1,4,0,0,0,0,0,12,0,0,19,82,niemema01
Mattias Norlinder,D,0,1,2,0,0,0,0,0,2,0,0,3,4,norlima01
Markus Nutivaara,D,0,1,0,0,0,0,0,0,0,0,0,0,1,nutivma01
Danny O'Regan,C,0,1,0,0,0,0,0,0,2,11,17,4,3,oregada01
Mathieu Olivier,F,0,1,14,0,0,0,0,0,5,0,1,4,23,olivima01
Richard Pánik,RW,0,1,0,0,0,0,1,0,4,1,1,2,9,panikri01
Matthew Peca,C,0,1,0,0,0,0,0,0,3,5,7,1,3,pecama01
Garrett Pilon,C,1,0,0,0,0,0,0,0,1,8,10,0,2,pilonga01
Shane Pinto,C,0,1,2,0,0,0,1,0,5,17,35,1,0,pintosh01
Ethan Prow,D,1,0,0,0,0,0,0,0,2,0,0,3,2,prowet01
Valtteri Puustinen,RW,0,1,0,0,0,0,0,0,1,0,0,0,1,puustva01
Jonathan Quick,G,0,1,6,0,0,0,0,0,0,0,0,0,0,quickjo01
Alec Regula,D,1,0,12,0,0,0,0,0,18,0,0,21,21,regulal01
Lukas Reichel,LW,0,1,0,0,0,0,0,0,15,16,30,3,0,reichlu01
Juuso Riikola,D,0,1,2,0,0,0,0,0,7,0,0,2,13,riikoju01
Nicholas Robertson,LW,1,0,4,0,0,0,0,0,14,0,0,2,10,roberni01
Igor Shesterkin,G,0,1,2,0,0,0,1,0,0,0,0,0,0,shestig01
Dylan Sikura,C,0,1,0,0,0,0,0,0,3,0,0,3,0,sikurdy01
Josiah Slavin,LW,0,1,4,0,0,0,0,0,13,29,38,4,12,slavijo01
Gemel Smith,C,0,1,5,0,0,0,0,0,1,6,4,1,0,smithge02
Mike Smith,G,0,1,6,0,0,0,0,0,1,0,0,0,0,smithmi01
Alex Steeves,F,0,1,0,0,0,0,0,0,2,0,0,1,1,steeval02
Anthony Stolarz,G,0,1,2,0,0,0,0,0,0,0,0,0,0,stolaan01
Cam Talbot,G,0,1,2,0,0,0,0,0,0,0,0,0,0,talboca01
Jarred Tinordi,D,1,0,7,0,0,1,0,0,5,0,0,8,17,tinorja01
Riley Tufte,LW,1,0,4,0,0,0,0,0,5,1,1,4,9,tufteri01
Linus Ullmark,G,0,1,4,0,0,0,0,0,0,0,0,0,0,ullmali01
Andrei Vasilevskiy,G,0,1,6,0,0,0,1,0,0,0,0,0,1,vasilan02
Lukas Vejdemo,C,1,0,0,0,0,0,0,0,10,13,18,4,7,vejdelu01
Daniel Vladař,G,0,1,0,0,0,0,0,0,0,0,0,0,0,vladada01
Reilly Walsh,D,0,1,0,0,0,0,0,0,2,0,0,2,0,walshre01
Andrew Agozzino,LW,0,0,0,0,0,0,0,0,1,1,2,0,4,agozzan01
Alexander Alexeyev,D,0,0,2,0,0,0,0,0,0,0,0,0,1,alexeal01
Jake Allen,G,0,0,2,0,0,0,0,0,0,0,0,0,0,allenja01
Wade Allison,RW,0,0,0,0,0,0,0,0,2,0,0,0,1,alliswa01
Hugo Alnefelt,G,0,0,0,0,0,0,0,0,0,0,0,0,0,alnefhu01
Joey Anderson,RW,0,0,0,0,0,0,0,0,10,0,0,0,3,anderjo08
Jaret Anderson-Dolan,C,0,0,4,0,0,0,0,0,5,9,7,3,12,anderja01
Anthony Angello,C,0,0,2,0,0,0,0,0,2,0,1,0,13,angelan01
Brandon Baddock,LW,0,0,0,0,0,0,0,0,0,0,0,0,6,baddobr01
Sven Baertschi,LW,0,0,0,0,0,0,0,0,1,0,0,0,0,baertsv01
Justin Bailey,RW,0,0,6,0,0,0,0,0,16,0,1,6,12,baileju01
Riley Barber,RW,0,0,2,0,0,0,0,0,4,0,0,1,3,barberi01
Nicolas Beaudin,D,0,0,0,0,0,0,0,0,1,0,0,1,0,beaudni01
Alex Belzile,F,0,0,4,0,0,0,0,0,13,8,11,5,17,belzial01
Jonathan Bernier,G,0,0,0,0,0,0,0,0,0,0,0,0,0,bernijo01
Alex Biega,D,0,0,0,0,0,0,0,0,2,0,0,1,5,biegaal01
Jordan Binnington,G,0,0,14,0,0,0,0,0,0,0,0,0,0,binnijo01
Brandon Biro,F,0,0,0,0,0,0,0,0,0,0,0,0,1,birobr01
Mackenzie Blackwood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,blackma01
Sergei Bobrovsky,G,0,0,4,0,0,0,0,0,0,0,0,0,0,bobrose01
Madison Bowey,D,0,0,0,0,0,0,0,0,0,0,0,2,4,boweyma01
Guillaume Brisebois,D,0,0,0,0,0,0,0,0,0,0,0,1,0,brisegu01
Laurent Brossoit,G,0,0,0,0,0,0,0,0,0,0,0,0,0,brossla01
Connor Bunnaman,F,0,0,4,0,0,0,0,0,10,57,50,2,17,bunnaco01
Mitchell Chaffee,F,0,0,0,0,0,0,0,0,1,0,0,0,7,chaffmi01
Declan Chisholm,D,0,0,0,0,0,0,0,0,4,0,0,1,1,chishde01
Fredrik Claesson,D,0,0,0,0,0,0,0,0,4,0,0,6,12,claesfr01
Pheonix Copley,G,0,0,0,0,0,0,0,0,0,0,0,0,0,copleph01
Joey Daccord,G,0,0,0,0,0,0,0,0,0,0,0,0,0,daccojo01
Michael Dal Colle,LW,0,0,0,0,0,0,0,0,2,0,0,0,0,dalcomi01
Zac Dalpe,RW,0,0,0,0,0,0,0,0,0,1,3,1,2,dalpeza01
Nico Daws,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dawsni01
Sean Day,D,0,0,0,0,0,0,0,0,2,0,0,2,4,dayse01
Chase De Leo,C,0,0,0,0,0,0,0,0,2,0,2,0,5,deleoch01
Collin Delia,G,0,0,0,0,0,0,0,0,0,0,0,0,0,deliaco01
Aaron Dell,G,0,0,2,0,0,0,0,0,0,0,0,0,1,dellaa01
Ty Dellandrea,C,0,0,0,0,0,0,0,0,1,1,2,0,3,dellaty01
Grigori Denisenko,LW,0,0,2,0,0,0,0,0,3,0,0,2,1,denisgr01
Casey DeSmith,G,0,0,0,0,0,0,0,0,0,0,0,0,0,desmica01
Michael DiPietro,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dipiemi01
Louis Domingue,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dominlo01
Pavel Dorofeyev,LW,0,0,2,0,0,0,0,0,1,0,0,1,0,dorofpa01
Lukáš Dostál,G,0,0,0,0,0,0,0,0,0,0,0,0,0,dostalu01
Hunter Drew,D,0,0,5,0,0,0,0,0,0,0,0,0,5,drewhu01
Chris Driedger,G,0,0,4,0,0,0,0,0,0,0,0,0,0,driedch01
Walker Duehr,F,0,0,0,0,0,0,0,0,0,0,0,0,0,duehrwa01
Remi Elie,LW,0,0,0,0,0,0,0,0,2,0,0,0,3,eliere01
Brian Elliott,G,0,0,0,0,0,0,0,0,0,0,0,0,0,elliobr01
Turner Elson,LW,0,0,0,0,0,0,0,0,1,0,0,1,3,elsontu01
Michael Eyssimont,C,0,0,0,0,0,0,0,0,1,0,0,0,0,eyssimi01
Samuel Fagemo,LW,0,0,0,0,0,0,0,0,5,0,0,3,2,fagemsa01
Hudson Fasching,RW,0,0,0,0,0,0,0,0,3,1,0,6,16,faschhu01
Cale Fleury,D,0,0,0,0,0,0,0,0,4,0,0,14,19,fleurca01
Steven Fogarty,C,0,0,2,0,0,0,0,0,2,7,10,0,0,fogarst01
Anton Forsberg,G,0,0,2,0,0,0,0,0,0,0,0,0,0,forsban01
Liam Foudy,C,0,0,0,0,0,0,0,0,1,0,0,0,1,foudyli01
Pavel Francouz,G,0,0,0,0,0,0,0,0,1,0,0,0,0,francpa01
Zachary Fucale,G,0,0,0,0,0,0,0,0,0,0,0,0,0,fucalza01
Kurtis Gabriel,RW,0,0,0,0,0,0,0,0,0,0,0,0,7,gabriku01
Jakub Galvas,D,0,0,0,0,0,0,0,0,8,0,0,9,2,galvaja01
Rhett Gardner,C,0,0,0,0,0,0,0,0,0,5,6,1,5,gardnrh01
Frederik Gauthier,C,0,0,0,0,0,0,0,0,4,33,42,3,16,gauthfr01
Glenn Gawdin,C,0,0,2,0,0,0,0,0,3,3,8,1,1,gawdigl01
Mason Geertsen,D,0,0,77,0,0,0,0,0,12,0,0,7,58,geertma01
Alexandar Georgiev,G,0,0,0,0,0,0,0,0,0,0,0,0,0,georgal01
Timothy Gettinger,LW,0,0,0,0,0,0,0,0,3,2,2,5,15,gettiti01
Anthony Greco,RW,0,0,0,0,0,0,0,0,5,0,0,1,1,grecoan01
Seth Griffith,C,0,0,0,0,0,0,0,0,0,0,0,0,1,griffse01
Rocco Grimaldi,C,0,0,2,0,0,0,0,0,8,6,3,0,5,grimaro01
Jordan Gross,D,0,0,4,0,0,0,0,0,0,0,0,0,1,grossjo01
Brendan Guhle,D,0,0,0,0,0,0,0,0,6,0,0,4,11,guhlebr01
David Gustafsson,C,0,0,0,0,0,0,0,0,0,0,4,0,0,gustada01
Filip Gustavsson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,gustafi01
Jaroslav Halák,G,0,0,2,0,0,0,0,0,0,0,0,0,0,halakja01
Filip Hallander,C,0,0,0,0,0,0,0,0,0,0,0,0,0,hallafi01
Andrew Hammond,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hammoan01
Andrew Hammond,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hammoan01
Andrew Hammond,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hammoan01
Zack Hayes,D,0,0,0,0,0,0,0,0,1,0,0,1,12,hayesza01
Dillon Heatherington,D,0,0,7,0,0,0,0,0,4,0,0,2,18,heathdi01
Magnus Hellberg,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hellbma01
Thomas Hickey,D,0,0,0,0,0,0,0,0,0,0,0,3,2,hicketh01
Cameron Hillis,C,0,0,0,0,0,0,0,0,2,2,2,0,0,hillica01
Thomas Hodges,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hodgeth01
Braden Holtby,G,0,0,2,0,0,0,0,0,0,0,0,0,0,holtbbr01
Michael Houser,G,0,0,0,0,0,0,0,0,0,0,0,0,0,housemi01
Adam Huska,G,0,0,0,0,0,0,0,0,0,0,0,0,0,huskaad01
Ville Husso,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hussovi01
Michael Hutchinson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,hutchmi01
Carter Hutton,G,0,0,0,0,0,0,0,0,0,0,0,0,0,huttoca01
Connor Ingram,G,0,0,0,0,0,0,0,0,0,0,0,0,0,ingraco01
Christián Jaroš,D,0,0,2,0,0,0,0,0,9,0,0,10,21,jarosch01
Jonas Johansson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,johanjo03
Jonas Johansson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,johanjo03
Jonas Johansson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,johanjo03
Ben Jones,F,0,0,2,0,0,0,0,0,1,0,0,1,4,jonesbe01
Martin Jones,G,0,0,0,0,0,0,0,0,0,0,0,0,0,jonesma02
Max Jones,LW,0,0,15,0,0,0,0,0,2,1,1,0,2,jonesma03
Pierre-Olivier Joseph,D,0,0,2,0,0,0,0,0,7,0,0,4,6,joseppi01
Olli Juolevi,D,0,0,6,0,0,0,0,0,18,0,0,10,14,juoleol01
Olli Juolevi,D,0,0,2,0,0,0,0,0,9,0,0,6,9,juoleol01
Olli Juolevi,D,0,0,4,0,0,0,0,0,9,0,0,4,5,juoleol01
Erik Källgren,G,0,0,2,0,0,0,0,0,0,0,0,0,0,kallger01
Wyatt Kalynuk,D,0,0,2,0,0,0,0,0,1,0,0,0,9,kalynwy01
Martin Kaut,RW,0,0,0,0,0,0,0,0,1,0,0,3,6,kautma01
Joey Keane,D,0,0,2,0,0,0,0,0,1,0,0,0,1,keanejo01
Anton Khudobin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,khudoan01
Bryce Kindopp,F,0,0,0,0,0,0,0,0,2,0,1,0,0,kindobr01
Keith Kinkaid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kinkake01
Artemi Kniazev,D,0,0,0,0,0,0,0,0,2,0,0,0,1,kniazar01
Spencer Knight,G,0,0,0,0,0,0,0,0,0,0,0,0,0,knighsp01
Pyotr Kochetkov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,kochepy01
Leo Komarov,C,0,0,2,0,0,0,0,0,0,1,0,0,3,komarle01
Kaedan Korczak,D,0,0,0,0,0,0,0,0,0,0,0,1,0,korczka01
Josef Kořenář,G,0,0,0,0,0,0,0,0,0,0,0,0,0,korenjo01
Joonas Korpisalo,G,0,0,2,0,0,0,0,0,0,0,0,0,0,korpijo01
Mikko Koskinen,G,0,0,4,0,0,0,0,0,0,0,0,0,0,koskimi01
Johnathan Kovacevic,D,0,0,2,0,0,0,0,0,7,0,0,3,0,kovacjo01
Darcy Kuemper,G,0,0,2,0,0,0,0,0,1,0,0,0,0,kuempda01
Tanner Laczynski,C,0,0,0,0,0,0,0,0,0,2,3,1,3,laczyta01
Paul Ladue,D,0,0,0,0,0,0,0,0,1,0,0,1,2,laduepa01
Jack LaFontaine,G,0,0,0,0,0,0,0,0,0,0,0,0,0,lafonja01
Maxime Lagace,G,0,0,0,0,0,0,0,0,0,0,0,0,0,lagacma01
Maxime Lajoie,D,0,0,0,0,0,0,0,0,6,0,0,5,3,lajoima01
Tyler Lewington,D,0,0,7,0,0,0,0,0,2,0,0,2,1,lewinty01
Charlie Lindgren,G,0,0,0,0,0,0,0,0,0,0,0,0,0,lindgch01
Jon Lizotte,D,0,0,2,0,0,0,0,0,1,0,0,4,3,lizotjo01
William Lockwood,RW,0,0,9,0,0,0,0,0,13,0,0,9,49,lockwwi01
Viktor Lodin,C,0,0,0,0,0,0,0,0,3,0,0,0,0,lodinvi01
Ukko-Pekka Luukkonen,G,0,0,0,0,0,0,0,0,0,0,0,0,0,luukkuk01
Alex Lyon,G,0,0,0,0,0,0,0,0,0,0,0,0,0,lyonal01
Jacob MacDonald,D,0,0,2,0,0,0,0,0,17,0,0,3,9,macdoja02
Ryan MacInnis,C,0,0,0,0,0,0,0,0,2,0,0,0,0,macinry01
Jeff Malott,F,0,0,2,0,0,0,0,0,0,0,0,0,3,malotje01
Mikhail Maltsev,LW,0,0,2,0,0,0,0,0,23,44,32,2,31,maltsmi01
Spencer Martin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,martisp01
Stefan Matteau,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,mattest02
Ben McCartney,F,0,0,4,0,0,0,0,0,2,0,1,0,7,mccarbe02
Max McCormick,LW,0,0,10,0,0,0,0,0,8,2,2,3,11,mccorma01
Michael McNiven,G,0,0,0,0,0,0,0,0,0,0,0,0,0,mcnivmi01
Dakota Mermis,D,0,0,0,0,0,0,0,0,1,0,0,1,3,mermida01
Sam Montembeault,G,0,0,0,0,0,0,0,0,0,0,0,0,0,montesa01
Petr Mrázek,G,0,0,0,0,0,0,0,0,0,0,0,0,0,mrazepe01
Matt Murray,G,0,0,0,0,0,0,0,0,0,0,0,0,0,murrama02
Stefan Noesen,RW,0,0,0,0,0,0,0,0,4,0,0,0,5,noesest01
Brayden Pachal,D,0,0,0,0,0,0,0,0,1,0,0,1,2,pachabr01
Chase Pearson,C,0,0,0,0,0,0,0,0,2,2,2,0,4,pearsch01
Jacob Perreault,RW,0,0,0,0,0,0,0,0,0,0,0,1,0,perreja01
JJ Peterka,RW,0,0,0,0,0,0,0,0,3,0,0,2,1,peterjo01
Calvin Petersen,G,0,0,2,0,0,0,0,0,0,0,0,0,0,peterca01
Isaak Phillips,D,0,0,4,0,0,0,0,0,4,0,0,1,3,phillis01
Calvin Pickard,G,0,0,0,0,0,0,0,0,0,0,0,0,0,pickaca01
Austin Poganski,RW,0,0,7,0,0,0,0,0,9,0,0,5,23,poganau01
Carey Price,G,0,0,0,0,0,0,0,0,0,0,0,0,0,priceca01
Cayden Primeau,G,0,0,0,0,0,0,0,0,0,0,0,0,0,primeca01
Chase Priskie,D,0,0,2,0,0,0,0,0,4,0,0,3,3,priskch01
Ivan Prosvetov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,prosviv01
Antti Raanta,G,0,0,0,0,0,0,0,0,0,0,0,0,0,raantan01
Darren Raddysh,D,0,0,0,0,0,0,0,0,2,0,0,6,4,raddyda01
Sampo Ranta,LW,0,0,2,0,0,0,0,0,9,2,2,6,9,rantasa01
Tuukka Rask,G,0,0,2,0,0,0,0,0,0,0,0,0,0,rasktu01
Adam Raška,RW,0,0,7,0,0,0,0,0,2,0,0,0,15,raskaad01
Jack Rathbone,D,0,0,2,0,0,0,0,0,10,0,0,8,5,rathbja01
Kyle Rau,C,0,0,0,0,0,0,0,0,3,1,1,0,6,rauky01
James Reimer,G,0,0,0,0,0,0,0,0,0,0,0,0,0,reimeja01
Cole Reinhardt,LW,0,0,2,0,0,0,0,0,1,0,0,0,2,reinhco01
Sheldon Rempal,RW,0,0,0,0,0,0,0,0,2,0,0,0,0,rempash01
Dan Renouf,D,0,0,7,0,0,0,0,0,3,0,0,2,4,renouda01
David Rittich,G,0,0,2,0,0,0,0,0,1,0,0,0,0,rittida01
Marco Rossi,C,0,0,4,0,0,0,0,0,5,7,15,1,1,rossima01
Kristiāns Rubīns,D,0,0,4,0,0,0,0,0,5,0,0,2,12,rubinkr01
Dmitri Samorukov,D,0,0,0,0,0,0,0,0,0,0,0,0,0,samordm01
Ilya Samsonov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,samsoil01
Linus Sandin,F,0,0,0,0,0,0,0,0,1,0,0,2,0,sandili01
Felix Sandström,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sandsfe01
Juuse Saros,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sarosju01
Harri Säteri,G,0,0,0,0,0,0,0,0,0,0,0,0,0,saterha01
Zachary Sawchenko,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sawchza01
Akira Schmid,G,0,0,0,0,0,0,0,0,0,0,0,0,0,schmiak01
Cory Schneider,G,0,0,0,0,0,0,0,0,0,0,0,0,0,schneco01
Cole Schwindt,RW,0,0,0,0,0,0,0,0,3,15,16,2,5,schwico01
Kirill Semyonov,C,0,0,0,0,0,0,0,0,1,1,1,0,4,semyoki01
Brett Seney,LW,0,0,0,0,0,0,0,0,1,0,5,2,3,seneybr01
Zachary Senyshyn,RW,0,0,2,0,0,0,0,0,0,0,0,0,4,senysza01
Mason Shaw,C,0,0,5,0,0,0,0,0,7,1,2,1,6,shawma01
Kole Sherwood,RW,0,0,0,0,0,0,0,0,2,0,0,0,3,sherwko01
Stuart Skinner,G,0,0,0,0,0,0,0,0,0,0,0,0,0,skinnst01
C.J. Smith,LW,0,0,0,0,0,0,0,0,0,0,0,0,1,smithcj01
Cole Smith,F,0,0,0,0,0,0,0,0,3,0,1,1,21,smithco02
Arvid Söderblom,G,0,0,0,0,0,0,0,0,0,0,0,0,0,soderar01
Victor Söderström,D,0,0,6,0,0,0,0,0,14,0,0,23,14,sodervi01
Egor Sokolov,F,0,0,4,0,0,0,0,0,8,0,0,4,13,sokoleg01
Ilya Sorokin,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sorokil01
Garret Sparks,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sparkga01
Blake Speers,C,0,0,2,0,0,0,0,0,1,6,5,2,3,speerbl01
Alex Stalock,G,0,0,0,0,0,0,0,0,0,0,0,0,0,staloal01
Kevin Stenlund,C,0,0,2,0,0,0,0,0,3,1,0,2,2,stenlke01
Malcolm Subban,G,0,0,0,0,0,0,0,0,0,0,0,0,0,subbama01
C.J. Suess,LW,0,0,2,0,0,0,0,0,0,2,2,5,2,frankcl01
Jeremy Swayman,G,0,0,6,0,0,0,0,0,0,0,0,0,0,swaymje01
Mads Søgaard,G,0,0,0,0,0,0,0,0,0,0,0,0,0,sogaama01
Daniil Tarasov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,tarasda02
Logan Thompson,G,0,0,0,0,0,0,0,0,0,0,0,0,0,thomplo01
Tyce Thompson,RW,0,0,0,0,0,0,0,0,3,1,0,0,2,thompty01
Conor Timmins,D,0,0,0,0,0,0,0,0,5,0,0,9,7,timmico01
Dustin Tokarski,G,0,0,0,0,0,0,0,0,0,0,0,0,0,tokardu01
Brayden Tracey,LW,0,0,0,0,0,0,0,0,1,0,0,0,0,tracebr01
Alexander True,F,0,0,2,0,0,0,0,0,6,12,15,2,22,trueal01
Alex Turcotte,C,0,0,2,0,0,0,0,0,13,12,17,2,8,turcoal02
T.J. Tynan,C,0,0,0,0,0,0,0,0,3,6,7,2,1,tynant.01
Vítek Vaněček,G,0,0,0,0,0,0,0,0,0,0,0,0,0,vanecvi01
Semyon Varlamov,G,0,0,0,0,0,0,0,0,0,0,0,0,0,varlasi01
Mike Vecchione,RW,0,0,0,0,0,0,0,0,3,0,0,0,0,vecchmi01
Karel Vejmelka,G,0,0,0,0,0,0,0,0,0,0,0,0,0,vejmeka01
Chris Wagner,C,0,0,0,0,0,0,0,0,2,0,1,0,11,wagnech01
Scott Wedgewood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wedgesc01
Scott Wedgewood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wedgesc01
Scott Wedgewood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wedgesc01
Scott Wedgewood,G,0,0,0,0,0,0,0,0,0,0,0,0,0,wedgesc01
Luke Witkowski,D,0,0,0,0,0,0,0,0,0,0,0,0,1,witkolu01
Joseph Woll,G,0,0,2,0,0,0,0,0,0,0,0,0,0,wolljo01
Miles Wood,LW,0,0,4,0,0,0,0,0,2,0,0,1,5,woodmi01
